SUBJID,PARTNER,CONTRAST,MAPPING,BIN,TargProp,CompProp
S21,same,test,Within,6,0.3333333333,0.6666666667
S21,diff,foil,Within,7,0.8571428571,0
S21,same,foil,Within,7,1,0
S21,diff,test,Within,7,0,1
S21,same,test,Within,7,0.3333333333,0.6666666667
S21,diff,foil,Within,8,1,0
S21,same,foil,Within,8,1,0
S21,diff,test,Within,8,0,1
S21,same,test,Within,8,0.3333333333,0.6666666667
S21,diff,foil,Within,9,1,0
S21,same,foil,Within,9,1,0
S21,diff,test,Within,9,0,1
S21,same,test,Within,9,0.25,0.75
S21,diff,foil,Within,10,1,0
S21,same,foil,Within,10,1,0
S21,diff,test,Within,10,0.25,0.75
S21,same,test,Within,10,0.25,0.5
S21,diff,foil,Within,11,1,0
S21,same,foil,Within,11,0.8,0
S21,diff,test,Within,11,0.4285714286,0.5714285714
S21,same,test,Within,11,0.4,0.4
S21,diff,foil,Within,12,1,0
S21,same,foil,Within,12,0.75,0
S21,diff,test,Within,12,0.4285714286,0.5714285714
S21,same,test,Within,12,0.4,0.4
S21,diff,foil,Within,13,1,0
S21,same,foil,Within,13,0.5,0
S21,diff,test,Within,13,0.4,0.6
S21,same,test,Within,13,1,0
S21,diff,foil,Within,14,1,0
S21,same,foil,Within,14,0.5,0
S21,diff,test,Within,14,0.6,0.4
S21,same,test,Within,14,1,0
S21,diff,foil,Within,15,1,0
S21,same,foil,Within,15,0.5,0
S21,diff,test,Within,15,0.8,0.2
S21,same,test,Within,15,1,0
S21,diff,foil,Within,16,1,0
S21,same,foil,Within,16,1,0
S21,diff,test,Within,16,0.75,0.25
S21,same,test,Within,16,1,0
S21,diff,foil,Within,17,1,0
S21,same,foil,Within,17,1,0
S21,diff,test,Within,17,1,0
S21,same,test,Within,17,1,0
S21,diff,foil,Within,18,1,0
S21,same,foil,Within,18,1,0
S21,diff,test,Within,18,1,0
S21,same,test,Within,18,1,0
S22,diff,foil,Within,-6,0,0
S22,same,foil,Within,-6,0,0
S22,diff,test,Within,-6,0,0
S22,same,test,Within,-6,0,0
S22,diff,foil,Within,-5,0,0
S22,same,foil,Within,-5,0,0
S22,diff,test,Within,-5,0,0
S22,same,test,Within,-5,0,0
S22,diff,foil,Within,-4,0,0
S22,same,foil,Within,-4,0,0
S22,diff,test,Within,-4,0,0
S22,same,test,Within,-4,0,0
S22,diff,foil,Within,-3,0.1666666667,0
S22,same,foil,Within,-3,0,0
S22,diff,test,Within,-3,0,0
S22,same,test,Within,-3,0,0
S22,diff,foil,Within,-2,0.1666666667,0.1666666667
S22,same,foil,Within,-2,0,0.25
S22,diff,test,Within,-2,0.2,0.2
S22,same,test,Within,-2,0,0
S22,diff,foil,Within,-1,0.2857142857,0.2857142857
S22,same,foil,Within,-1,0.3333333333,0.3333333333
S22,diff,test,Within,-1,0.2857142857,0.2857142857
S22,same,test,Within,-1,0,0
S22,diff,foil,Within,1,0.4285714286,0.2857142857
S22,same,foil,Within,1,0.6666666667,0.3333333333
S22,diff,test,Within,1,0.4,0.4
S22,same,test,Within,1,0,0
S22,diff,foil,Within,2,0.6666666667,0.3333333333
S22,same,foil,Within,2,0.75,0.25
S22,diff,test,Within,2,0.25,0.75
S22,same,test,Within,2,1,0
S22,diff,foil,Within,3,1,0
S22,same,foil,Within,3,0.8333333333,0.1666666667
S22,diff,test,Within,3,0.3333333333,0.6666666667
S22,same,test,Within,3,1,0
S22,diff,foil,Within,4,0.8333333333,0.1666666667
S22,same,foil,Within,4,1,0
S22,diff,test,Within,4,0.3333333333,0.6666666667
S22,same,test,Within,4,0.6666666667,0.3333333333
S22,diff,foil,Within,5,0.4,0.6
S22,same,foil,Within,5,0.6,0.4
S22,diff,test,Within,5,0.4,0.6
S22,same,test,Within,5,0.3333333333,0.6666666667
S22,diff,foil,Within,6,0.4,0.6
S22,same,foil,Within,6,0.6666666667,0.3333333333
S22,diff,test,Within,6,0.5,0.5
S22,same,test,Within,6,0.2,0.8
S22,diff,foil,Within,7,0.6,0.4
S22,same,foil,Within,7,0.3333333333,0.6666666667
S22,diff,test,Within,7,0.6666666667,0.3333333333
S22,same,test,Within,7,0.25,0.75
S22,diff,foil,Within,8,0.6,0.4
S22,same,foil,Within,8,0.5,0.5
S22,diff,test,Within,8,0.5,0.5
S22,same,test,Within,8,0.5,0.5
S22,diff,foil,Within,9,0.6666666667,0.3333333333
S22,same,foil,Within,9,0.75,0.25
S22,diff,test,Within,9,0.5,0.5
S22,same,test,Within,9,0.4,0.6
S22,diff,foil,Within,10,0.6666666667,0.3333333333
S22,same,foil,Within,10,0.75,0.25
S22,diff,test,Within,10,0.5,0.5
S22,same,test,Within,10,0.25,0.75
S22,diff,foil,Within,11,0.8,0.2
S22,same,foil,Within,11,0.8,0
S22,diff,test,Within,11,0.6666666667,0.3333333333
S22,same,test,Within,11,0.6,0.4
S22,diff,foil,Within,12,1,0
S22,same,foil,Within,12,0.8333333333,0
S22,diff,test,Within,12,0.8333333333,0.1666666667
S22,same,test,Within,12,0.6666666667,0.3333333333
S22,diff,foil,Within,13,1,0
S22,same,foil,Within,13,0.75,0
S22,diff,test,Within,13,0.8571428571,0.1428571429
S22,same,test,Within,13,0.8333333333,0.1666666667
S22,diff,foil,Within,14,1,0
S22,same,foil,Within,14,1,0
S22,diff,test,Within,14,0.8333333333,0.1666666667
S22,same,test,Within,14,1,0
S22,diff,foil,Within,15,1,0
S22,same,foil,Within,15,1,0
S22,diff,test,Within,15,0.8,0.2
S22,same,test,Within,15,1,0
S22,diff,foil,Within,16,1,0
S22,same,foil,Within,16,1,0
S22,diff,test,Within,16,0.75,0.25
S22,same,test,Within,16,1,0
S22,diff,foil,Within,17,1,0
S22,same,foil,Within,17,1,0
S22,diff,test,Within,17,0.75,0.25
S22,same,test,Within,17,1,0
S22,diff,foil,Within,18,1,0
S22,same,foil,Within,18,1,0
S22,diff,test,Within,18,0.6666666667,0.3333333333
S22,same,test,Within,18,1,0
S23,diff,foil,Within,-6,0,0
S23,same,foil,Within,-6,0.125,0
S23,diff,test,Within,-6,0,0
S23,same,test,Within,-6,0.125,0.25
S23,diff,foil,Within,-5,0,0
S23,same,foil,Within,-5,0.125,0
S23,diff,test,Within,-5,0,0
S23,same,test,Within,-5,0.1428571429,0.2857142857
S23,diff,foil,Within,-4,0,0
S23,same,foil,Within,-4,0.125,0
S23,diff,test,Within,-4,0,0
S23,same,test,Within,-4,0.1428571429,0.2857142857
S23,diff,foil,Within,-3,0,0.1111111111
S23,same,foil,Within,-3,0.125,0
S23,diff,test,Within,-3,0,0
S23,same,test,Within,-3,0.25,0.25
S23,diff,foil,Within,-2,0,0.125
S23,same,foil,Within,-2,0.25,0
S23,diff,test,Within,-2,0,0.125
S23,same,test,Within,-2,0.5,0.1666666667
S23,diff,foil,Within,-1,0,0.2857142857
S23,same,foil,Within,-1,0.375,0.375
S23,diff,test,Within,-1,0,0.2
S23,same,test,Within,-1,0.7142857143,0.1428571429
S23,diff,foil,Within,1,0.25,0.375
S23,same,foil,Within,1,0.5714285714,0.4285714286
S23,diff,test,Within,1,0.3333333333,0.5
S23,same,test,Within,1,0.625,0.375
S23,diff,foil,Within,2,0.5,0.375
S23,same,foil,Within,2,0.625,0.375
S23,diff,test,Within,2,0.3333333333,0.5
S23,same,test,Within,2,0.625,0.375
S23,diff,foil,Within,3,0.5,0.375
S23,same,foil,Within,3,0.7142857143,0.2857142857
S23,diff,test,Within,3,0.5714285714,0.2857142857
S23,same,test,Within,3,0.625,0.375
S23,diff,foil,Within,4,0.4,0.6
S23,same,foil,Within,4,0.7142857143,0.2857142857
S23,diff,test,Within,4,0.625,0.25
S23,same,test,Within,4,0.5,0.5
S23,diff,foil,Within,5,0.5714285714,0.2857142857
S23,same,foil,Within,5,0.7142857143,0.2857142857
S23,diff,test,Within,5,0.625,0.25
S23,same,test,Within,5,0.5,0.5
S23,diff,foil,Within,6,0.5714285714,0.2857142857
S23,same,foil,Within,6,0.7142857143,0.2857142857
S23,diff,test,Within,6,0.5714285714,0.2857142857
S23,same,test,Within,6,0.5,0.5
S23,diff,foil,Within,7,0.75,0.125
S23,same,foil,Within,7,0.8571428571,0.1428571429
S23,diff,test,Within,7,0.5,0.375
S23,same,test,Within,7,0.5,0.5
S23,diff,foil,Within,8,0.8571428571,0.1428571429
S23,same,foil,Within,8,1,0
S23,diff,test,Within,8,0.5,0.375
S23,same,test,Within,8,0.5,0.5
S23,diff,foil,Within,9,0.8571428571,0.1428571429
S23,same,foil,Within,9,1,0
S23,diff,test,Within,9,0.5,0.375
S23,same,test,Within,9,0.625,0.375
S23,diff,foil,Within,10,0.8571428571,0.1428571429
S23,same,foil,Within,10,1,0
S23,diff,test,Within,10,0.5714285714,0.2857142857
S23,same,test,Within,10,0.625,0.375
S23,diff,foil,Within,11,1,0
S23,same,foil,Within,11,1,0
S23,diff,test,Within,11,0.625,0.25
S23,same,test,Within,11,0.5714285714,0.4285714286
S23,diff,foil,Within,12,1,0
S23,same,foil,Within,12,1,0
S23,diff,test,Within,12,0.75,0.125
S23,same,test,Within,12,0.5,0.5
S23,diff,foil,Within,13,1,0
S23,same,foil,Within,13,1,0
S23,diff,test,Within,13,0.8571428571,0
S23,same,test,Within,13,0.5,0.5
S23,diff,foil,Within,14,1,0
S23,same,foil,Within,14,1,0
S23,diff,test,Within,14,1,0
S23,same,test,Within,14,0.75,0.25
S23,diff,foil,Within,15,1,0
S23,same,foil,Within,15,1,0
S23,diff,test,Within,15,1,0
S23,same,test,Within,15,1,0
S23,diff,foil,Within,16,1,0
S23,same,foil,Within,16,1,0
S23,diff,test,Within,16,1,0
S23,same,test,Within,16,1,0
S23,diff,foil,Within,17,1,0
S23,same,foil,Within,17,1,0
S23,diff,test,Within,17,1,0
S23,same,test,Within,17,1,0
S23,diff,foil,Within,18,1,0
S23,same,foil,Within,18,1,0
S23,diff,test,Within,18,1,0
S23,same,test,Within,18,1,0
S24,diff,foil,Within,-6,0,0.2857142857
S24,same,foil,Within,-6,0,0
S24,diff,test,Within,-6,0,0
S24,same,test,Within,-6,0,0
S24,diff,foil,Within,-5,0,0.2857142857
S24,same,foil,Within,-5,0,0
S24,diff,test,Within,-5,0,0
S24,same,test,Within,-5,0,0
S24,diff,foil,Within,-4,0,0.2857142857
S24,same,foil,Within,-4,0,0
S24,diff,test,Within,-4,0,0
S24,same,test,Within,-4,0,0
S24,diff,foil,Within,-3,0,0.2857142857
S24,same,foil,Within,-3,0,0.1428571429
S24,diff,test,Within,-3,0,0
S24,same,test,Within,-3,0,0
S24,diff,foil,Within,-2,0,0.2857142857
S24,same,foil,Within,-2,0,0.4
S24,diff,test,Within,-2,0,0
S24,same,test,Within,-2,0,0.1666666667
S24,diff,foil,Within,-1,0,0.5
S24,same,foil,Within,-1,0,0.5
S24,diff,test,Within,-1,0,0.25
S24,same,test,Within,-1,0.1428571429,0.4285714286
S24,diff,foil,Within,1,0,1
S24,same,foil,Within,1,0,0.8333333333
S24,diff,test,Within,1,0.6,0.2
S24,same,test,Within,1,0.4,0.6
S24,diff,foil,Within,2,0.5,0.5
S24,same,foil,Within,2,0,0.8333333333
S24,diff,test,Within,2,0.5714285714,0.2857142857
S24,same,test,Within,2,0.4,0.6
S24,diff,foil,Within,3,0.625,0.375
S24,same,foil,Within,3,0,1
S24,diff,test,Within,3,0.625,0.25
S24,same,test,Within,3,0.5,0.5
S24,diff,foil,Within,4,0.625,0.375
S24,same,foil,Within,4,0.25,0.75
S24,diff,test,Within,4,0.5714285714,0.4285714286
S24,same,test,Within,4,0.5,0.5
S24,diff,foil,Within,5,0.75,0.25
S24,same,foil,Within,5,0.3333333333,0.6666666667
S24,diff,test,Within,5,0.5,0.5
S24,same,test,Within,5,0.5,0.5
S24,diff,foil,Within,6,0.875,0.125
S24,same,foil,Within,6,0.6666666667,0.3333333333
S24,diff,test,Within,6,0.625,0.375
S24,same,test,Within,6,0.3333333333,0.6666666667
S24,diff,foil,Within,7,0.875,0.125
S24,same,foil,Within,7,0.75,0.25
S24,diff,test,Within,7,0.4285714286,0.5714285714
S24,same,test,Within,7,0.3333333333,0.6666666667
S24,diff,foil,Within,8,1,0
S24,same,foil,Within,8,0.6666666667,0.3333333333
S24,diff,test,Within,8,0.2857142857,0.7142857143
S24,same,test,Within,8,0.2,0.8
S24,diff,foil,Within,9,1,0
S24,same,foil,Within,9,0.75,0.25
S24,diff,test,Within,9,0.2857142857,0.7142857143
S24,same,test,Within,9,0.2,0.8
S24,diff,foil,Within,10,0.5,0
S24,same,foil,Within,10,0.6666666667,0.3333333333
S24,diff,test,Within,10,0.5714285714,0.4285714286
S24,same,test,Within,10,0.2,0.8
S24,diff,foil,Within,11,0,0
S24,same,foil,Within,11,0.6666666667,0.3333333333
S24,diff,test,Within,11,0.6666666667,0.3333333333
S24,same,test,Within,11,0.5,0.5
S24,diff,foil,Within,12,0.5,0
S24,same,foil,Within,12,1,0
S24,diff,test,Within,12,0.6666666667,0.3333333333
S24,same,test,Within,12,0.6666666667,0.3333333333
S24,diff,foil,Within,13,0.6666666667,0.3333333333
S24,same,foil,Within,13,1,0
S24,diff,test,Within,13,0.6666666667,0.3333333333
S24,same,test,Within,13,0.8333333333,0.1666666667
S24,diff,foil,Within,14,0.6666666667,0.3333333333
S24,same,foil,Within,14,1,0
S24,diff,test,Within,14,0.8333333333,0.1666666667
S24,same,test,Within,14,0.8333333333,0.1666666667
S24,diff,foil,Within,15,0.66,0.33
S24,same,foil,Within,15,1,0
S24,diff,test,Within,15,0.8333333333,0.1666666667
S24,same,test,Within,15,0.8,0.2
S24,diff,foil,Within,16,0.66,0.33
S24,same,foil,Within,16,1,0
S24,diff,test,Within,16,0.8,0.2
S24,same,test,Within,16,0.8,0.2
S24,diff,foil,Within,17,1,0
S24,same,foil,Within,17,1,0
S24,diff,test,Within,17,1,0
S24,same,test,Within,17,0.6666666667,0.3333333333
S24,diff,foil,Within,18,1,0
S24,same,foil,Within,18,1,0
S24,diff,test,Within,18,1,0
S24,same,test,Within,18,0.6666666667,0.3333333333
S25,diff,foil,Between,-6,0.375,0.25
S25,same,foil,Between,-6,0.3333333333,0.1666666667
S25,diff,test,Between,-6,0,0.2857142857
S25,same,test,Between,-6,0.1666666667,0.1666666667
S25,diff,foil,Between,-5,0.375,0.25
S25,same,foil,Between,-5,0.3333333333,0.1666666667
S25,diff,test,Between,-5,0,0.3333333333
S25,same,test,Between,-5,0.2857142857,0.2857142857
S25,diff,foil,Between,-4,0.375,0.25
S25,same,foil,Between,-4,0.1666666667,0.1666666667
S25,diff,test,Between,-4,0.1428571429,0.2857142857
S25,same,test,Between,-4,0.2857142857,0.2857142857
S25,diff,foil,Between,-3,0.4285714286,0.2857142857
S25,same,foil,Between,-3,0.2857142857,0.1428571429
S25,diff,test,Between,-3,0.125,0.625
S25,same,test,Between,-3,0.1428571429,0.4285714286
S25,diff,foil,Between,-2,0.4285714286,0.4285714286
S25,same,foil,Between,-2,0.375,0.25
S25,diff,test,Between,-2,0.2222222222,0.4444444444
S25,same,test,Between,-2,0.125,0.5
S25,diff,foil,Between,-1,0.375,0.625
S25,same,foil,Between,-1,0.625,0.125
S25,diff,test,Between,-1,0.25,0.625
S25,same,test,Between,-1,0.2,0.6
S25,diff,foil,Between,1,0.375,0.625
S25,same,foil,Between,1,0.7142857143,0.1428571429
S25,diff,test,Between,1,0.1428571429,0.7142857143
S25,same,test,Between,1,0.6,0.4
S25,diff,foil,Between,2,0.2857142857,0.7142857143
S25,same,foil,Between,2,0.8571428571,0.1428571429
S25,diff,test,Between,2,0,0.8
S25,same,test,Between,2,0.8333333333,0.1666666667
S25,diff,foil,Between,3,0.3333333333,0.5
S25,same,foil,Between,3,0.8333333333,0.1666666667
S25,diff,test,Between,3,0.2857142857,0.5714285714
S25,same,test,Between,3,0.8333333333,0.1666666667
S25,diff,foil,Between,4,0.7142857143,0.1428571429
S25,same,foil,Between,4,0.5714285714,0.4285714286
S25,diff,test,Between,4,0.375,0.5
S25,same,test,Between,4,0.6666666667,0.3333333333
S25,diff,foil,Between,5,0.7777777778,0.1111111111
S25,same,foil,Between,5,0.7142857143,0.2857142857
S25,diff,test,Between,5,0.375,0.625
S25,same,test,Between,5,0.6666666667,0.3333333333
S25,diff,foil,Between,6,0.875,0.125
S25,same,foil,Between,6,0.8571428571,0.1428571429
S25,diff,test,Between,6,0.375,0.625
S25,same,test,Between,6,0.5714285714,0.2857142857
S25,diff,foil,Between,7,1,0
S25,same,foil,Between,7,1,0
S25,diff,test,Between,7,0.4285714286,0.5714285714
S25,same,test,Between,7,0.7142857143,0.1428571429
S25,diff,foil,Between,8,1,0
S25,same,foil,Between,8,1,0
S25,diff,test,Between,8,0.4285714286,0.4285714286
S25,same,test,Between,8,0.625,0.25
S25,diff,foil,Between,9,1,0
S25,same,foil,Between,9,1,0
S25,diff,test,Between,9,0.4285714286,0.4285714286
S25,same,test,Between,9,0.875,0.125
S25,diff,foil,Between,10,1,0
S25,same,foil,Between,10,1,0
S25,diff,test,Between,10,0.4285714286,0.4285714286
S25,same,test,Between,10,0.8333333333,0.1666666667
S25,diff,foil,Between,11,1,0
S25,same,foil,Between,11,1,0
S25,diff,test,Between,11,0.5,0.3333333333
S25,same,test,Between,11,0.6666666667,0.3333333333
S25,diff,foil,Between,12,1,0
S25,same,foil,Between,12,1,0
S25,diff,test,Between,12,0.5,0.375
S25,same,test,Between,12,0.6,0.4
S25,diff,foil,Between,13,1,0
S25,same,foil,Between,13,1,0
S25,diff,test,Between,13,0.5,0.5
S25,same,test,Between,13,0.25,0.75
S25,diff,foil,Between,14,1,0
S25,same,foil,Between,14,1,0
S25,diff,test,Between,14,0.6,0.4
S25,same,test,Between,14,0.5,0.5
S25,diff,foil,Between,15,1,0
S25,same,foil,Between,15,1,0
S25,diff,test,Between,15,0.5,0.5
S25,same,test,Between,15,0.5,0.5
S25,diff,foil,Between,16,1,0
S25,same,foil,Between,16,1,0
S25,diff,test,Between,16,0.6666666667,0.3333333333
S25,same,test,Between,16,0.5,0.5
S25,diff,foil,Between,17,1,0
S25,same,foil,Between,17,1,0
S25,diff,test,Between,17,1,0
S25,same,test,Between,17,0,1
S25,diff,foil,Between,18,1,0
S25,same,foil,Between,18,1,0
S25,diff,test,Between,18,1,0
S25,same,test,Between,18,0,1
S26,diff,foil,Within,-6,0,0
S26,same,foil,Within,-6,0,0.3333333333
S26,diff,test,Within,-6,0.4,0
S26,same,test,Within,-6,0,0.2
S26,diff,foil,Within,-5,0,0
S26,same,foil,Within,-5,0,0.4
S26,diff,test,Within,-5,0.25,0
S26,same,test,Within,-5,0,0
S26,diff,foil,Within,-4,0,0
S26,same,foil,Within,-4,0,0.4
S26,diff,test,Within,-4,0.5,0
S26,same,test,Within,-4,0,0
S26,diff,foil,Within,-3,0,0
S26,same,foil,Within,-3,0,0.3333333333
S26,diff,test,Within,-3,0.25,0.5
S26,same,test,Within,-3,0,0
S26,diff,foil,Within,-2,0,0
S26,same,foil,Within,-2,0.2,0.2
S26,diff,test,Within,-2,0.4,0.6
S26,same,test,Within,-2,0.3333333333,0
S26,diff,foil,Within,-1,0.3333333333,0.3333333333
S26,same,foil,Within,-1,0.6,0.2
S26,diff,test,Within,-1,0.5,0.5
S26,same,test,Within,-1,0.25,0.5
S26,diff,foil,Within,1,0.3333333333,0.6666666667
S26,same,foil,Within,1,0.5,0.5
S26,diff,test,Within,1,0.4,0.6
S26,same,test,Within,1,0.2,0.8
S26,diff,foil,Within,2,0.25,0.5
S26,same,foil,Within,2,0.625,0.375
S26,diff,test,Within,2,0.25,0.75
S26,same,test,Within,2,0.1666666667,0.8333333333
S26,diff,foil,Within,3,0.3333333333,0.5
S26,same,foil,Within,3,0.6666666667,0.3333333333
S26,diff,test,Within,3,0.25,0.75
S26,same,test,Within,3,0.3333333333,0.6666666667
S26,diff,foil,Within,4,0.4,0.6
S26,same,foil,Within,4,0.875,0.125
S26,diff,test,Within,4,0,1
S26,same,test,Within,4,0.3333333333,0.6666666667
S26,diff,foil,Within,5,0.5,0.5
S26,same,foil,Within,5,0.75,0.25
S26,diff,test,Within,5,0,1
S26,same,test,Within,5,0.4285714286,0.5714285714
S26,diff,foil,Within,6,0.6666666667,0.3333333333
S26,same,foil,Within,6,0.8571428571,0.1428571429
S26,diff,test,Within,6,0.5,0.5
S26,same,test,Within,6,0.375,0.625
S26,diff,foil,Within,7,0.5,0.5
S26,same,foil,Within,7,0.8571428571,0.1428571429
S26,diff,test,Within,7,0.5,0.5
S26,same,test,Within,7,0.4285714286,0.5714285714
S26,diff,foil,Within,8,0.5,0.5
S26,same,foil,Within,8,0.8333333333,0.1666666667
S26,diff,test,Within,8,0.6666666667,0.3333333333
S26,same,test,Within,8,0.5,0.5
S26,diff,foil,Within,9,0.8,0.2
S26,same,foil,Within,9,0.8333333333,0.1666666667
S26,diff,test,Within,9,0.8,0.2
S26,same,test,Within,9,0.5714285714,0.4285714286
S26,diff,foil,Within,10,0.8,0.2
S26,same,foil,Within,10,1,0
S26,diff,test,Within,10,0.75,0.25
S26,same,test,Within,10,0.6666666667,0.3333333333
S26,diff,foil,Within,11,0.8,0.2
S26,same,foil,Within,11,1,0
S26,diff,test,Within,11,0.75,0.25
S26,same,test,Within,11,0.75,0.25
S26,diff,foil,Within,12,0.6,0.4
S26,same,foil,Within,12,1,0
S26,diff,test,Within,12,0.75,0.25
S26,same,test,Within,12,0.75,0.25
S26,diff,foil,Within,13,0.6,0.4
S26,same,foil,Within,13,1,0
S26,diff,test,Within,13,0.6666666667,0.3333333333
S26,same,test,Within,13,1,0
S26,diff,foil,Within,14,0.6666666667,0.3333333333
S26,same,foil,Within,14,0.75,0.25
S26,diff,test,Within,14,1,0
S26,same,test,Within,14,1,0
S26,diff,foil,Within,15,0.6666666667,0.3333333333
S26,same,foil,Within,15,0.75,0.25
S26,diff,test,Within,15,1,0
S26,same,test,Within,15,1,0
S26,diff,foil,Within,16,0.6666666667,0.3333333333
S26,same,foil,Within,16,0.6666666667,0.3333333333
S26,diff,test,Within,16,1,0
S26,same,test,Within,16,1,0
S26,diff,foil,Within,17,0.6666666667,0.3333333333
S26,same,foil,Within,17,0.6666666667,0.3333333333
S26,diff,test,Within,17,1,0
S26,same,test,Within,17,0.6666666667,0.3333333333
S26,diff,foil,Within,18,0.6666666667,0.3333333333
S26,same,foil,Within,18,0.6666666667,0.3333333333
S26,diff,test,Within,18,1,0
S26,same,test,Within,18,0.5,0.5
S27,diff,foil,Within,-6,0.1428571429,0.1428571429
S27,same,foil,Within,-6,0.25,0
S27,diff,test,Within,-6,0,0.25
S27,same,test,Within,-6,0.125,0.25
S27,diff,foil,Within,-5,0.1666666667,0.1666666667
S27,same,foil,Within,-5,0.375,0
S27,diff,test,Within,-5,0,0.25
S27,same,test,Within,-5,0.25,0.25
S27,diff,foil,Within,-4,0.2857142857,0.1428571429
S27,same,foil,Within,-4,0.4285714286,0
S27,diff,test,Within,-4,0,0.4285714286
S27,same,test,Within,-4,0.25,0.375
S27,diff,foil,Within,-3,0.2857142857,0.1428571429
S27,same,foil,Within,-3,0.5555555556,0
S27,diff,test,Within,-3,0,0.5714285714
S27,same,test,Within,-3,0.25,0.375
S27,diff,foil,Within,-2,0.4285714286,0.2857142857
S27,same,foil,Within,-2,0.75,0.125
S27,diff,test,Within,-2,0,0.6666666667
S27,same,test,Within,-2,0.5,0.375
S27,diff,foil,Within,-1,0.5,0.25
S27,same,foil,Within,-1,0.75,0.125
S27,diff,test,Within,-1,0.125,0.625
S27,same,test,Within,-1,0.625,0.375
S27,diff,foil,Within,1,0.625,0.375
S27,same,foil,Within,1,0.75,0.25
S27,diff,test,Within,1,0.4444444444,0.4444444444
S27,same,test,Within,1,0.625,0.375
S27,diff,foil,Within,2,0.625,0.375
S27,same,foil,Within,2,0.75,0.25
S27,diff,test,Within,2,0.5714285714,0.4285714286
S27,same,test,Within,2,0.375,0.625
S27,diff,foil,Within,3,0.6666666667,0.3333333333
S27,same,foil,Within,3,0.875,0.125
S27,diff,test,Within,3,0.5714285714,0.4285714286
S27,same,test,Within,3,0.25,0.75
S27,diff,foil,Within,4,1,0
S27,same,foil,Within,4,0.875,0.125
S27,diff,test,Within,4,0.5714285714,0.4285714286
S27,same,test,Within,4,0.1428571429,0.8571428571
S27,diff,foil,Within,5,0.8,0.2
S27,same,foil,Within,5,1,0
S27,diff,test,Within,5,0.5,0.5
S27,same,test,Within,5,0.1428571429,0.8571428571
S27,diff,foil,Within,6,0.8333333333,0.1666666667
S27,same,foil,Within,6,1,0
S27,diff,test,Within,6,0.5714285714,0.4285714286
S27,same,test,Within,6,0.1428571429,0.8571428571
S27,diff,foil,Within,7,1,0
S27,same,foil,Within,7,1,0
S27,diff,test,Within,7,0.5714285714,0.4285714286
S27,same,test,Within,7,0.1666666667,0.8333333333
S27,diff,foil,Within,8,1,0
S27,same,foil,Within,8,1,0
S27,diff,test,Within,8,0.6666666667,0.3333333333
S27,same,test,Within,8,0.2857142857,0.7142857143
S27,diff,foil,Within,9,1,0
S27,same,foil,Within,9,1,0
S27,diff,test,Within,9,0.6666666667,0.3333333333
S27,same,test,Within,9,0.7142857143,0.2857142857
S27,diff,foil,Within,10,0.8,0.2
S27,same,foil,Within,10,1,0
S27,diff,test,Within,10,0.7142857143,0.2857142857
S27,same,test,Within,10,0.7142857143,0.2857142857
S27,diff,foil,Within,11,0.75,0.25
S27,same,foil,Within,11,1,0
S27,diff,test,Within,11,0.75,0.25
S27,same,test,Within,11,0.7142857143,0.2857142857
S27,diff,foil,Within,12,0.5,0.5
S27,same,foil,Within,12,1,0
S27,diff,test,Within,12,0.8333333333,0.1666666667
S27,same,test,Within,12,0.7142857143,0.2857142857
S27,diff,foil,Within,13,1,0
S27,same,foil,Within,13,1,0
S27,diff,test,Within,13,0.8333333333,0.1666666667
S27,same,test,Within,13,0.7142857143,0.2857142857
S27,diff,foil,Within,14,1,0
S27,same,foil,Within,14,1,0
S27,diff,test,Within,14,1,0
S27,same,test,Within,14,0.8,0.2
S27,diff,foil,Within,15,1,0
S27,same,foil,Within,15,1,0
S27,diff,test,Within,15,0.6666666667,0.3333333333
S27,same,test,Within,15,0.75,0.25
S27,diff,foil,Within,16,1,0
S27,same,foil,Within,16,1,0
S27,diff,test,Within,16,0.75,0.25
S27,same,test,Within,16,0.75,0.25
S27,diff,foil,Within,17,1,0
S27,same,foil,Within,17,1,0
S27,diff,test,Within,17,0.6666666667,0.3333333333
S27,same,test,Within,17,0.75,0.25
S27,diff,foil,Within,18,1,0
S27,same,foil,Within,18,1,0
S27,diff,test,Within,18,0.5,0
S27,same,test,Within,18,1,0
S28,diff,foil,Between,-6,0.125,0.125
S28,same,foil,Between,-6,0.1428571429,0
S28,diff,test,Between,-6,0,0
S28,same,test,Between,-6,0.1428571429,0.2857142857
S28,diff,foil,Between,-5,0,0.1666666667
S28,same,foil,Between,-5,0,0
S28,diff,test,Between,-5,0.125,0
S28,same,test,Between,-5,0.125,0.25
S28,diff,foil,Between,-4,0.1428571429,0.2857142857
S28,same,foil,Between,-4,0,0.1428571429
S28,diff,test,Between,-4,0.1428571429,0
S28,same,test,Between,-4,0.125,0.25
S28,diff,foil,Between,-3,0.25,0.25
S28,same,foil,Between,-3,0,0.2857142857
S28,diff,test,Between,-3,0.1666666667,0
S28,same,test,Between,-3,0.2222222222,0.3333333333
S28,diff,foil,Between,-2,0.2222222222,0.4444444444
S28,same,foil,Between,-2,0,0.2857142857
S28,diff,test,Between,-2,0.3333333333,0.2222222222
S28,same,test,Between,-2,0.25,0.5
S28,diff,foil,Between,-1,0.5,0.375
S28,same,foil,Between,-1,0.2857142857,0.4285714286
S28,diff,test,Between,-1,0.625,0.25
